filename,emr_dissim,mse_rgb,max_p99,mse_red,mse_hsv_V,mse_hsv_H
B22-126\01535_Aug2.png,0.04159689,27.01358,289.0,25.939423,0.00030877523,0.030243287
B22-126\01535_Aug3.png,0.046614647,29.802328,289.0,28.51973,0.00035104482,0.04510665
B22-126\01535_Aug4.png,0.039543092,26.020157,256.0,25.345947,0.0003011856,0.029075574
B22-126\01535_Aug5.png,0.047352254,29.983957,289.0,28.848618,0.00035561484,0.04336422
B22-126\01535_Aug6.png,0.03671676,24.119074,256.0,22.893936,0.00026958506,0.027677532
B22-126\01535_Aug7.png,0.04738283,29.448202,289.0,28.180664,0.00035214843,0.04121178
B22-126\01535_Aug8.png,0.03582877,23.746084,256.0,22.630096,0.0002632422,0.028739901
B22-126\01537.png,0.053985894,27.443481,256.0,24.736923,0.00028527257,0.015235979
B22-126\01537_Aug1.png,0.056867898,29.127604,256.0,26.488373,0.00030635938,0.017225942
B22-126\01537_Aug2.png,0.05278659,26.964334,256.0,24.859863,0.0002782825,0.0162562
B22-126\01537_Aug3.png,0.05772692,30.430414,289.0,28.169205,0.0003293819,0.020289555
B22-126\01537_Aug4.png,0.049950123,26.101755,225.0,24.152512,0.00026628596,0.016020192
B22-126\01537_Aug5.png,0.057601213,30.826126,289.0,27.843094,0.00034115365,0.02253651
B22-126\01537_Aug6.png,0.04754275,24.204727,225.0,22.134521,0.00023847098,0.010977952
B22-126\01537_Aug7.png,0.0571993,31.489502,289.0,29.118347,0.00034824345,0.025150133
B22-126\01537_Aug8.png,0.04666829,23.234293,196.0,21.187027,0.00022093974,0.006696978
B22-126\01562.png,0.040679216,22.53242,169.0,19.628006,0.00022448663,0.002687996
B22-126\01562_Aug2.png,0.040611565,22.173971,169.0,19.17868,0.00021955196,0.0022241483
B22-126\01562_Aug4.png,0.040356576,22.060404,169.0,18.660385,0.00021364156,0.002012194
B22-126\01562_Aug6.png,0.040908813,22.10357,144.0,19.023727,0.00021216695,0.0018424734
B22-126\01562_Aug8.png,0.040648937,22.002604,169.0,18.390976,0.0002142376,0.0017159609
B22-126\01728.png,0.026382267,15.765269,81.0,15.919861,0.00012767306,0.0012064995
B22-126\01728_Aug1.png,0.02651304,15.667211,81.0,15.83374,0.00012732176,0.0011808947
B22-126\01728_Aug2.png,0.026224434,15.7308,81.0,15.897354,0.00012892918,0.0011966303
B22-126\01728_Aug3.png,0.026780903,15.806331,81.0,15.948776,0.00012997506,0.0011868204
B22-126\01728_Aug4.png,0.025604546,15.667389,81.0,15.849564,0.00012762447,0.0011921327
B22-126\01728_Aug5.png,0.02627629,15.904683,81.0,16.105667,0.00013110565,0.0015691109
B22-126\01728_Aug6.png,0.024705112,15.558034,81.0,15.773758,0.00012538276,0.0011609468
B22-126\01728_Aug7.png,0.025787532,15.787511,81.0,15.847458,0.00012944896,0.0020619503
B22-126\01728_Aug8.png,0.023896873,15.443385,81.0,15.707001,0.00012296718,0.0010723376
B22-126\01734.png,0.022977412,15.212779,64.0,15.263779,0.00011942732,0.0008258435
B22-126\01734_Aug1.png,0.023811042,15.418498,81.0,15.614502,0.00012339214,0.00069515104
B22-126\01734_Aug2.png,0.022751749,15.141683,64.0,15.355606,0.000118001284,0.00063871243
B22-126\01734_Aug3.png,0.024154842,15.343903,81.0,15.410706,0.0001222268,0.00072916923
B22-126\01734_Aug4.png,0.022731781,15.354985,64.0,15.587952,0.000121170844,0.00074575096
B22-126\01734_Aug5.png,0.024707615,15.346196,81.0,15.408569,0.0001211516,0.0007238003
B22-126\01734_Aug6.png,0.022407532,15.174469,64.0,15.461838,0.00011708494,0.00071767403
B22-126\01734_Aug7.png,0.025087357,15.490443,81.0,15.583389,0.00012283388,0.0007916252
B22-126\01734_Aug8.png,0.022242725,15.166234,64.0,15.374176,0.000116022864,0.0006884986
B22-126\02490.png,0.052911937,21.20437,144.0,19.412003,0.00017875838,0.0010391951
B22-126\03081.png,0.05869454,26.116516,225.0,21.973465,0.0002614665,0.0072354246
B22-126\03081_Aug1.png,0.06045389,27.77331,225.0,23.749374,0.0002837034,0.009035171
B22-126\03081_Aug2.png,0.06045389,27.77331,225.0,23.749374,0.0002837034,0.009035171
B22-126\03081_Aug3.png,0.06258488,28.79632,256.0,25.658264,0.0003043549,0.01116051
B22-126\03081_Aug4.png,0.06258488,28.79632,256.0,25.658264,0.0003043549,0.01116051
B22-126\03081_Aug5.png,0.062483966,29.12262,256.0,25.963562,0.00030760074,0.012817347
B22-126\03081_Aug6.png,0.062483966,29.12262,256.0,25.963562,0.00030760074,0.012817347
B22-126\03081_Aug7.png,0.06257182,29.56167,286.9375,26.18042,0.0003226953,0.012919945
B22-126\03081_Aug8.png,0.06257182,29.56167,286.9375,26.18042,0.0003226953,0.012919945
B22-127\00117.png,0.020805657,10.983226,49.0,9.915451,5.7049205e-05,0.005267086
B22-127\00624.png,0.022555351,11.474513,64.0,10.353409,6.2680585e-05,0.0069150417
B22-127\00754.png,0.029505253,13.878082,100.0,11.515778,0.000101520156,0.0077483524
B22-129\00659.png,0.01936555,10.239522,49.0,8.889526,5.0621864e-05,0.0036974144
B22-138\00056.png,0.01878804,10.664261,49.0,9.208099,6.15406e-05,0.038152862
B22-138\00116.png,0.017923295,10.764699,36.0,9.897675,5.896122e-05,0.020207908
B22-138\00198.png,0.019447744,11.022018,49.0,9.856155,6.2856816e-05,0.01206129
B22-138\00200.png,0.018161774,11.668315,49.0,10.374283,6.768214e-05,0.025437934
B22-138\00200_Aug1.png,0.017516792,10.586705,49.0,9.409149,5.5377255e-05,0.023347722
B22-138\00200_Aug2.png,0.017294109,10.705174,49.0,9.516113,5.6176974e-05,0.023913246
B22-138\00200_Aug3.png,0.01755333,10.6615095,49.0,9.521759,5.6540463e-05,0.020875707
B22-138\00200_Aug4.png,0.017695129,10.5304365,49.0,9.329285,5.523012e-05,0.020885497
B22-138\00200_Aug5.png,0.017794847,10.60024,49.0,9.442856,5.5411983e-05,0.019068914
B22-138\00200_Aug6.png,0.017089844,10.574443,49.0,9.426895,5.562881e-05,0.019943401
B22-138\00200_Aug7.png,0.017694294,10.674687,49.0,9.598923,5.5120065e-05,0.018935416
B22-138\00200_Aug8.png,0.017365456,10.51004,49.0,9.361145,5.4372205e-05,0.01751633
B22-138\00221.png,0.017803669,10.504028,49.0,9.074783,5.719329e-05,0.011331873
B22-138\00351.png,0.018445969,11.311966,49.0,10.174774,6.1450264e-05,0.03808895
B22-138\00351_Aug1.png,0.018293679,11.367833,49.0,10.26619,6.204606e-05,0.03762994
B22-138\00351_Aug2.png,0.017827988,10.9434,49.0,9.793549,5.72841e-05,0.037704803
B22-138\00351_Aug3.png,0.018472135,11.261912,49.0,9.995529,6.0226037e-05,0.036308087
B22-138\00351_Aug4.png,0.017893553,10.914876,49.0,9.78772,5.7272133e-05,0.037733227
B22-138\00351_Aug5.png,0.018338978,11.246846,49.0,10.017334,6.235488e-05,0.035969805
B22-138\00351_Aug6.png,0.018448353,10.968776,49.0,9.760635,5.8337024e-05,0.0363332
B22-138\00351_Aug7.png,0.017987728,11.262471,49.0,10.071548,5.9503524e-05,0.036627904
B22-138\00351_Aug8.png,0.018372953,10.924352,49.0,9.679886,5.898234e-05,0.03786268
B22-138\00361.png,0.01979822,10.382243,49.0,9.011627,5.2894313e-05,0.003557469
B22-138\00361_Aug1.png,0.019444466,10.684276,49.0,9.332581,5.6090856e-05,0.004270992
B22-138\00361_Aug2.png,0.019817352,10.606374,49.0,9.325287,5.3310836e-05,0.0039007952
B22-138\00361_Aug3.png,0.019802392,11.038325,49.0,9.678558,5.8006153e-05,0.0045973184
B22-138\00361_Aug4.png,0.020142615,10.644832,49.0,9.286606,5.629196e-05,0.004083857
B22-138\00361_Aug5.png,0.02005595,11.344157,49.0,9.868622,6.294974e-05,0.0050385282
B22-138\00361_Aug6.png,0.020356655,10.551219,49.0,9.032028,5.6839657e-05,0.003994834
B22-138\00361_Aug7.png,0.02032715,11.326228,49.0,9.867554,6.3110485e-05,0.0050277454
B22-138\00361_Aug8.png,0.020351887,11.071605,49.0,9.620483,5.9524875e-05,0.0047565615
B22-138\00378.png,0.019245148,10.341914,49.0,8.968124,5.285935e-05,0.006682591
B22-138\00379.png,0.018239975,10.369019,49.0,9.119202,5.5605815e-05,0.0019120693
B22-138\00379_Aug1.png,0.018381298,10.325699,49.0,9.056534,5.4825097e-05,0.0018767351
B22-138\00379_Aug2.png,0.018408,10.396892,49.0,9.16481,5.5636083e-05,0.0022879774
B22-138\00379_Aug3.png,0.01842779,10.371948,49.0,9.103867,5.379729e-05,0.0017868255
B22-138\00379_Aug4.png,0.018635511,10.492335,49.0,9.177399,5.640248e-05,0.002416341
B22-138\00379_Aug5.png,0.017826617,10.296794,49.0,9.016876,5.3927524e-05,0.0016198913
B22-138\00379_Aug6.png,0.018731058,10.508327,49.0,9.154648,5.743194e-05,0.0023034257
B22-138\00379_Aug7.png,0.01770091,10.078282,49.0,8.768234,5.1994153e-05,0.0017572695
B22-138\00379_Aug8.png,0.018868864,10.294393,49.0,8.912369,5.4881886e-05,0.0016057558
B22-138\00409.png,0.019337356,11.517303,49.0,10.423019,6.757115e-05,0.019187279
B22-138\00442.png,0.019625962,10.442494,49.0,9.24852,5.167619e-05,0.0019182793
B22-138\00497.png,0.0200091,12.661026,81.0,11.252075,9.387094e-05,0.040827893
B22-138\00497_Aug1.png,0.020114422,12.781235,81.0,11.501999,9.5369476e-05,0.042061076
B22-138\00497_Aug2.png,0.020377874,12.725413,81.0,11.399597,9.269177e-05,0.040380538
B22-138\00497_Aug3.png,0.020346165,12.754573,81.0,11.362747,9.57968e-05,0.040967353
B22-138\00497_Aug4.png,0.020246029,12.701202,81.0,11.347565,9.3085764e-05,0.039702486
B22-138\00497_Aug5.png,0.020410001,12.873413,81.0,11.558746,9.699614e-05,0.040912807
B22-138\00497_Aug6.png,0.02022618,12.851735,81.0,11.503281,9.603216e-05,0.041581843
B22-138\00497_Aug7.png,0.020072699,12.914413,81.0,11.693893,9.694593e-05,0.042288393
B22-138\00497_Aug8.png,0.019943893,12.768066,81.0,11.468857,9.724934e-05,0.040838316
B22-138\00511.png,0.016017973,10.169911,49.0,8.919876,5.3688167e-05,0.006891648
B22-138\00525.png,0.018866718,10.8146715,49.0,9.661636,5.7678568e-05,0.0029324004
B22-138\00526.png,0.023548305,11.701787,64.0,10.495636,7.606679e-05,0.0026916985
B22-138\00527.png,0.01836735,10.457748,49.0,9.37796,5.176912e-05,0.0026993132
B22-138\00542.png,0.022515476,11.692576,64.0,10.512161,7.760522e-05,0.0039852187
B22-138\00550.png,0.021175146,10.632111,49.0,9.526688,5.4922017e-05,0.0033358317
B22-138\00555.png,0.0207147,10.613109,49.0,9.277237,5.50851e-05,0.0026528249
B22-138\00561.png,0.02256924,11.039291,49.0,9.759445,6.263811e-05,0.0027181734
B22-138\00567.png,0.018142521,10.335551,49.0,9.294449,5.2591364e-05,0.0020124407
B22-138\00574.png,0.018334627,10.802114,49.0,9.569092,6.0424325e-05,0.0026974054
B22-138\00607.png,0.018911123,10.373652,49.0,9.276627,4.8720645e-05,0.0026294943
B22-138\00647.png,0.017993689,10.180344,49.0,9.214798,4.926529e-05,0.0054069217
B22-138\00699.png,0.019231975,10.468074,49.0,9.433258,5.126671e-05,0.00467746
B22-138\00699_Aug1.png,0.018866241,10.476608,49.0,9.388336,5.081663e-05,0.0045711035
B22-138\00699_Aug2.png,0.019440949,10.3624115,49.0,9.15213,5.2698844e-05,0.004671985
B22-138\00699_Aug3.png,0.019411802,10.249272,49.0,9.063904,4.979961e-05,0.0041079754
B22-138\00699_Aug4.png,0.019609153,10.624003,49.0,9.511749,5.3734395e-05,0.004693984
B22-138\00699_Aug5.png,0.019130468,10.217504,49.0,9.123642,4.9455364e-05,0.0037525827
B22-138\00699_Aug6.png,0.019882858,10.586659,49.0,9.41217,5.2905343e-05,0.0044527017
B22-138\00699_Aug7.png,0.018417656,10.106196,49.0,9.053345,4.6673238e-05,0.0035174806
B22-138\00699_Aug8.png,0.019843638,10.796051,49.0,9.68605,5.3412914e-05,0.0047003166
B22-138\00733.png,0.020645857,10.614807,49.0,9.562653,5.2898304e-05,0.0024714759
B22-138\00759.png,0.02350527,11.260091,64.0,9.856094,6.3232976e-05,0.0015851448
B22-138\00879.png,0.021212399,12.009013,64.0,10.604935,7.2180344e-05,0.009938962
B22-138\00879_Aug1.png,0.02130109,12.030232,64.0,10.498627,6.957139e-05,0.009623394
B22-138\00879_Aug2.png,0.021048963,12.242676,64.0,10.749603,7.143506e-05,0.010771103
B22-138\00879_Aug3.png,0.020510495,11.754817,64.0,10.378998,6.876862e-05,0.008108421
B22-138\00879_Aug4.png,0.021232545,12.338786,64.0,10.9002075,7.493455e-05,0.011683878
B22-138\00879_Aug5.png,0.020662725,11.530528,64.0,10.174774,6.541438e-05,0.0074680974
B22-138\00879_Aug6.png,0.021358311,12.463699,64.0,10.943268,7.448001e-05,0.012085843
B22-138\00879_Aug7.png,0.020258486,11.075195,49.0,9.925339,5.9702044e-05,0.005887325
B22-138\00879_Aug8.png,0.02123475,12.663269,64.0,11.420624,7.534803e-05,0.012022555
B22-138\00892.png,0.017467022,10.150421,49.0,9.207108,4.9078968e-05,0.0024792205
B22-138\00892_Aug1.png,0.016967535,10.119629,36.0,9.192429,4.876875e-05,0.0025801896
B22-138\00892_Aug2.png,0.01688999,10.248016,36.0,9.330109,4.9407965e-05,0.0027221397
B22-138\00892_Aug3.png,0.017926514,10.127441,36.0,9.264603,4.6882316e-05,0.0025339255
B22-138\00892_Aug4.png,0.017187119,10.273534,36.0,9.403015,4.9798673e-05,0.0026894673
B22-138\00892_Aug5.png,0.01714021,10.014511,36.0,9.12468,4.5056193e-05,0.0023910978
B22-138\00892_Aug6.png,0.016744316,10.282435,36.0,9.40831,4.8923153e-05,0.0027409357
B22-138\00892_Aug7.png,0.017962873,9.838577,36.0,8.920624,4.3692813e-05,0.0020832247
B22-138\00892_Aug8.png,0.017108679,10.249344,36.0,9.434021,4.8671132e-05,0.002817288
B22-138\00958.png,0.01632303,10.860759,36.0,10.087784,5.301235e-05,0.079729676
B22-138\00959.png,0.017507374,10.787496,36.0,9.86322,5.3146105e-05,0.060130093
B22-138\00961.png,0.016483963,10.628261,36.0,9.666428,5.164193e-05,0.05159685
B22-138\00967.png,0.01666814,10.854054,36.0,10.006882,5.384633e-05,0.042204127
B22-138\00978.png,0.016648352,11.961299,49.0,11.098907,7.43594e-05,0.09639667
B22-138\00985.png,0.017724037,10.789943,49.0,9.7178955,5.9775724e-05,0.029553669
B22-138\01008.png,0.016655445,10.72377,49.0,9.516464,5.8374335e-05,0.030188765
B22-138\01011.png,0.01513958,10.672734,36.0,9.7630005,5.2291238e-05,0.06064638
B22-138\01017.png,0.016824484,10.569087,49.0,9.406815,5.6924368e-05,0.020013541
B22-138\01018.png,0.0168581,10.631958,49.0,9.3971405,5.8552912e-05,0.020322284
B22-138\01019.png,0.019361198,11.128693,49.0,10.099915,6.692794e-05,0.022099806
B22-138\01095.png,0.01854366,10.7634535,49.0,9.643326,5.8285634e-05,0.011427689
B22-138\01185.png,0.020105422,10.186356,49.0,8.839767,5.3010706e-05,0.0012809694
B22-138\01192.png,0.021394491,10.955998,49.0,9.746155,5.8796486e-05,0.003434853
B22-138\01200.png,0.01632744,10.72939,36.0,9.9747925,5.7699686e-05,0.02081362
B22-138\01209.png,0.022572517,12.18249,64.0,10.920044,7.359253e-05,0.05916869
B22-138\01210.png,0.020673573,11.62885,49.0,10.490311,6.652855e-05,0.045211393
B22-138\01256.png,0.01598078,10.88829,36.0,10.2400055,5.5429584e-05,0.058516156
B22-138\01262.png,0.016941309,10.621053,36.0,9.795471,5.3551594e-05,0.02295129
B22-138\01263.png,0.01877755,11.757411,64.0,10.5616,7.6039796e-05,0.029434467
B22-138\01263_Aug1.png,0.018631756,11.722244,64.0,10.584732,7.505024e-05,0.028891586
B22-138\01263_Aug2.png,0.019331396,11.767781,64.0,10.593994,7.577205e-05,0.028581493
B22-138\01263_Aug3.png,0.018597841,11.636383,64.0,10.5095825,7.3530115e-05,0.028261911
B22-138\01263_Aug4.png,0.019175708,11.814595,64.0,10.584991,7.8207595e-05,0.028680695
B22-138\01263_Aug5.png,0.019148588,11.475204,49.0,10.350632,7.020004e-05,0.027163602
B22-138\01263_Aug6.png,0.019157588,11.795898,64.0,10.546265,7.965169e-05,0.029118491
B22-138\01263_Aug7.png,0.019386113,11.312947,49.0,10.283035,6.648162e-05,0.025262125
B22-138\01263_Aug8.png,0.019408941,11.932175,64.0,10.628815,8.018249e-05,0.029557217
B22-138\01264.png,0.016269207,10.620015,36.0,9.638519,5.574684e-05,0.019054797
B22-138\01271.png,0.023454905,11.96788,64.0,10.670761,7.5463e-05,0.0055884854
B22-138\01273.png,0.019501925,11.504822,49.0,10.5034485,6.6154025e-05,0.0302422
B22-138\01330.png,0.018040001,11.688385,49.0,11.130341,6.8574314e-05,0.05893458
B22-138\01330_Aug1.png,0.016555488,11.190959,49.0,10.498566,6.0878396e-05,0.058686547
B22-138\01330_Aug2.png,0.018982708,11.821437,49.0,11.155838,7.2757604e-05,0.0585732
B22-138\01330_Aug3.png,0.015685797,10.793076,36.0,10.073593,5.5599245e-05,0.053627834
B22-138\01330_Aug4.png,0.019789279,11.894658,64.0,11.203674,7.5841745e-05,0.059967764
B22-138\01330_Aug5.png,0.014971912,10.677684,36.0,9.998459,5.315361e-05,0.053434346
B22-138\01330_Aug6.png,0.020407498,11.973012,64.0,11.272705,7.73844e-05,0.05963803
B22-138\01330_Aug7.png,0.014733493,10.641566,36.0,9.966629,5.2781677e-05,0.053955212
B22-138\01330_Aug8.png,0.021137416,12.049647,64.0,11.38324,7.8709534e-05,0.056383118
B22-138\01355.png,0.019772768,14.877879,121.0,14.154953,0.000116356096,0.06468623
B22-138\01355_Aug1.png,0.02036786,15.088333,121.0,13.985535,0.00011520955,0.06761423
B22-138\01355_Aug2.png,0.019023597,13.919032,81.0,13.024384,9.8040386e-05,0.060709298
B22-138\01355_Aug3.png,0.020711243,15.27918,121.0,14.638931,0.00012557238,0.06603468
B22-138\01355_Aug4.png,0.01906085,13.387227,64.0,12.420792,9.019287e-05,0.057821117
B22-138\01355_Aug5.png,0.020833433,15.300715,121.0,14.137344,0.00011772745,0.067649275
B22-138\01355_Aug6.png,0.019522369,13.46346,81.0,12.488098,9.1130576e-05,0.056338876
B22-138\01355_Aug7.png,0.020982265,15.522624,144.0,14.804962,0.00012825336,0.06669609
B22-138\01355_Aug8.png,0.020118952,13.759923,81.0,12.4384,9.355978e-05,0.05392689
B22-138\01363.png,0.017466843,9.993077,36.0,8.906296,4.761727e-05,0.019253116
B22-138\01365.png,0.017591774,10.920415,49.0,9.882385,5.796321e-05,0.023208063
B22-138\01365_Aug1.png,0.017511308,10.846405,49.0,9.778549,5.6077013e-05,0.022586003
B22-138\01365_Aug2.png,0.017478704,10.934209,49.0,9.967743,5.8265217e-05,0.020970566
B22-138\01365_Aug3.png,0.017663479,10.790024,36.0,9.821472,5.5036995e-05,0.022829741
B22-138\01365_Aug4.png,0.017917931,10.980556,49.0,10.035812,5.8019057e-05,0.017609658
B22-138\01365_Aug5.png,0.017838776,10.774739,36.0,9.745071,5.6016e-05,0.022505242
B22-138\01365_Aug6.png,0.017955005,10.9691725,49.0,9.962814,5.720432e-05,0.015510872
B22-138\01365_Aug7.png,0.01762718,10.739487,36.0,9.730881,5.459677e-05,0.022660354
B22-138\01365_Aug8.png,0.018559158,10.833176,49.0,9.7230835,5.7527446e-05,0.012307053
B22-138\01366.png,0.018394053,10.855194,49.0,9.893738,5.7689835e-05,0.018543035
B22-138\01366_Aug1.png,0.018076718,10.845612,49.0,9.9015045,5.7241396e-05,0.021918863
B22-138\01366_Aug2.png,0.018303335,10.683248,49.0,9.6892395,5.559666e-05,0.016781885
B22-138\01366_Aug3.png,0.017536879,10.888138,49.0,9.9127655,5.7921206e-05,0.026070166
B22-138\01366_Aug4.png,0.018308401,10.649449,49.0,9.653046,5.3807846e-05,0.015187513
B22-138\01366_Aug5.png,0.017800987,10.930776,49.0,9.948471,5.9476068e-05,0.028020896
B22-138\01366_Aug6.png,0.018655717,10.597137,49.0,9.61264,5.3829906e-05,0.013623979
B22-138\01366_Aug7.png,0.017817974,11.035069,49.0,10.124863,5.9435e-05,0.031272657
B22-138\01366_Aug8.png,0.018491507,10.445053,49.0,9.461929,4.9982413e-05,0.012165565
B22-138\01380.png,0.015834033,10.936086,36.0,10.109558,5.629266e-05,0.056010276
B22-138\01388.png,0.018970191,10.606359,49.0,9.435898,5.5996286e-05,0.006840196
B22-138\01396.png,0.018419802,10.662419,49.0,9.573441,5.7480982e-05,0.0064685796
B22-138\01401.png,0.02070111,11.208196,49.0,10.048782,6.62148e-05,0.0045290156
B22-138\01416.png,0.015114009,10.37411,36.0,9.31633,4.892503e-05,0.06500372
B22-138\01424.png,0.021861732,11.372253,49.0,10.204697,7.1619266e-05,0.0047675604
B22-138\01430.png,0.01601386,10.758977,36.0,9.65686,5.1851483e-05,0.06979968
B22-138\01442.png,0.017212331,10.882823,49.0,9.9344635,5.8922033e-05,0.025832318
B22-138\01495.png,0.017224848,10.679814,36.0,9.742905,5.4035467e-05,0.03828635
B22-138\01500.png,0.018466651,10.885341,49.0,9.855438,6.319449e-05,0.017558742
B22-138\01500_Aug1.png,0.01844281,10.856847,49.0,9.791107,6.233493e-05,0.019182341
B22-138\01500_Aug2.png,0.018431246,10.857478,49.0,9.806931,6.216973e-05,0.017390603
B22-138\01500_Aug3.png,0.018560946,10.884709,49.0,9.824341,6.224459e-05,0.021006664
B22-138\01500_Aug4.png,0.018488705,10.802724,49.0,9.72374,6.2555046e-05,0.01675771
B22-138\01500_Aug5.png,0.018458128,10.821483,49.0,9.735001,6.0789927e-05,0.022666119
B22-138\01500_Aug6.png,0.01840955,10.758311,49.0,9.679382,6.065758e-05,0.015560524
B22-138\01500_Aug7.png,0.017562449,10.840938,49.0,9.820206,5.966567e-05,0.025287706
B22-138\01500_Aug8.png,0.01825267,10.882385,49.0,9.713013,6.286831e-05,0.016381018
B22-138\01504.png,0.01510793,10.843674,36.0,10.074844,5.4452226e-05,0.06379273
B22-138\01506.png,0.016265929,10.871724,36.0,10.0303955,5.6462326e-05,0.056121603
B22-138\01508.png,0.014901817,10.738312,36.0,9.825302,5.2365387e-05,0.06933473
B22-138\01538.png,0.0153980255,10.53155,36.0,9.658386,4.8791982e-05,0.069731146
B22-138\01577.png,0.016109467,10.5325165,36.0,9.681702,5.2622105e-05,0.016571391
B22-138\01594.png,0.0138376355,10.430405,36.0,9.4405365,4.8990507e-05,0.052660495
B22-138\01598.png,0.014567673,9.993169,36.0,8.803436,4.7705034e-05,0.021377793
B22-138\01608.png,0.01624149,10.568736,36.0,9.6201935,5.0538558e-05,0.058507524
B22-138\01646.png,0.017422736,10.566533,49.0,9.5112,5.536341e-05,0.023801832
